time, original
603, 1011.447773
604, 823.245543
605, 1375.619976
606, 1108.262085
607, 610.945578
608, 1301.623428
609, 1434.958359
610, 833.404012
611, 1195.898286
612, 1760.936040
613, 1257.776818
614, 1120.556561
615, 2090.240958
616, 1517.716535
617, 1323.233111
618, 2016.107936
619, 1762.774847
620, 1393.557714
621, 1683.955686
622, 1763.424919
623, 1096.132069
624, 1473.928563
625, 1316.914118
626, 973.046696
627, 1198.925441
628, 914.933599
629, 1012.588699
630, 872.025846
631, 768.665756
632, 850.317916
633, 683.052920
634, 659.151897
635, 597.652901
636, 510.932821
637, 613.746486
638, 534.446631
639, 341.982447
640, 564.030867
641, 644.864550
642, 394.728283
643, 464.068485
644, 690.036055
645, 550.947355
646, 497.243994
647, 692.895896
648, 533.647958
649, 615.480860
650, 716.798007
651, 405.391778
652, 586.726369
653, 635.298861
654, 323.680716
655, 413.542768
656, 465.456831
657, 231.716347
658, 301.277431
659, 328.801899
660, 122.147345
661, 236.905990
662, 237.568890
663, 83.868752
664, 182.430511
665, 163.312842
666, 101.469773
667, 164.593085
668, 143.110271
669, 92.335507
670, 160.081997
671, 162.503140
672, 60.997256
673, 144.185746
674, 163.237696
675, 69.324819
676, 112.823665
677, 139.683438
678, 97.124261
679, 97.684256
680, 93.937587
681, 96.368492
682, 87.462106
683, 60.633096
684, 69.589863
685, 76.509705
686, 61.550636
687, 53.565536
688, 76.603183
689, 73.997222
690, 54.381840
691, 77.127525
692, 76.471016
693, 51.012959
694, 74.660768
695, 63.476675
696, 51.669642
697, 71.807083
698, 48.527931
699, 60.846083
700, 66.382235
701, 41.261913
702, 68.664266
703, 63.794988
704, 42.148456
705, 72.088771
706, 63.458397
707, 52.883477
708, 61.494370
709, 54.648088
710, 60.496081
711, 36.897785
712, 39.226227
713, 47.855825
714, 24.267553
715, 25.248798
716, 31.589714
717, 27.734247
718, 19.924704
719, 28.868018
720, 27.974598
721, 15.815096
722, 30.109831
723, 19.926143
724, 9.464910
725, 27.414722
726, 13.966981
727, 5.688982
728, 21.322239
729, 16.984255
730, 6.350438
731, 16.266963
732, 20.402097
733, 14.307417
734, 14.437216
735, 18.825569
736, 26.429955
737, 17.474821
738, 18.927540
739, 29.538687
740, 21.255156
741, 18.803511
742, 22.889416
743, 18.204623
744, 14.456938
745, 16.742500
746, 12.280298
747, 9.792903
748, 13.146818
749, 11.992950
750, 9.637196
751, 9.410023
752, 14.638411
753, 10.830966
754, 8.261655
755, 14.826585
756, 10.159773
757, 10.862598
758, 13.044589
759, 9.598010
760, 10.217134
761, 11.904788
762, 8.466801
763, 7.275746
764, 10.214244
765, 6.578764
766, 6.064023
767, 7.988921
768, 5.521411
769, 5.301918
770, 6.936122
771, 5.218126
772, 4.024861
773, 5.984664
774, 5.236803
775, 2.965419
776, 4.109956
777, 4.843020
778, 2.787406
779, 2.822248
780, 4.151493
781, 3.187523
782, 2.987030
783, 3.744300
784, 3.862149
785, 3.361094
786, 3.245556
787, 4.521593
788, 4.025375
789, 3.539888
790, 6.150470
791, 5.372089
792, 6.013744
793, 7.775587
794, 7.330439
795, 8.750786
796, 8.160885
797, 7.878014
798, 8.981427
799, 7.700472
800, 4.928581
801, 5.257456
802, 4.755564
803, 1.839734
804, 2.162257
805, 1.511205
806, 1.507390
807, 0.810699
808, 0.530805
809, 1.146243
810, 0.441209
811, 0.227444
812, 0.849727
813, 0.487333
814, 0.070390
815, 0.066536
